split,imagen,tipo,idx,area,bucket,n_solapan,cobertura,detectada
field_work,Img_7.tif,pred,11,618.4458082035853,,1,96.83979655944341,True
field_work,Img_7.tif,pred,12,481.35887064260896,,1,78.79732486489765,True
field_work,Img_7.tif,pred,13,1056.7704796059988,,1,95.54699241908004,True
field_work,Img_7.tif,pred,14,1152.1547438331909,,1,94.26681932629609,True
field_work,Img_7.tif,pred,15,194.31804128084332,,1,88.99121981150292,True
field_work,Img_7.tif,pred,16,197.42326716752723,,1,92.17533451934472,True
field_work,Img_7.tif,pred,17,79.85671004711185,,1,91.59668455126474,True
field_work,Img_7.tif,pred,18,789.2501615603687,,2,97.14855416796134,True
field_work,Img_7.tif,pred,19,1140.1761706702528,,3,16.811186832957436,False
field_work,Img_7.tif,pred,20,140.19287104872637,,1,81.09671313141807,True
field_work,Img_7.tif,pred,21,219.60571636963869,,1,92.40147600108352,True
field_work,Img_7.tif,pred,22,593.6015088704298,,2,69.8638070237479,True
field_work,Img_7.tif,pred,23,310.55353782861494,,3,21.468068060422794,False
field_work,Img_7.tif,pred,24,107.80646316125058,,1,81.71700294047682,True
field_work,Img_7.tif,pred,25,66.10368949524127,,1,87.12303011330765,True
field_work,Img_7.tif,pred,26,848.2552853456,,1,97.09711110058299,True
field_work,Img_7.tif,pred,27,318.0958227357478,,2,15.027513661096217,False
field_work,Img_7.tif,pred,28,2240.424139257124,,1,48.89985067582114,False
field_work,Img_7.tif,pred,29,255.54138734878507,,1,87.39954431303052,True
field_work,Img_7.tif,pred,30,207.1838893427048,,1,87.00692119076777,True
field_work,Img_7.tif,pred,31,1236.4479703111865,,1,27.765433976905808,False
field_work,Img_7.tif,pred,32,885.5221121201175,,2,69.64565714778853,True
field_work,Img_7.tif,pred,33,1510.1787705612314,,2,26.390171678236634,False
field_work,Img_7.tif,pred,34,445.4229050120921,,2,85.49551262713541,True
field_work,Img_7.tif,pred,35,271.06912658410147,,1,94.74629902761235,True
field_work,Img_7.tif,pred,36,133.98178864980582,,2,64.36373244236174,True
field_work,Img_7.tif,pred,37,78.08224289515056,,1,100.00000000000003,True
field_work,Img_7.tif,pred,38,929.8869557265134,,1,20.44610897666478,False
field_work,Img_7.tif,pred,39,356.693370515015,,1,96.7526087283473,True
field_work,Img_7.tif,pred,40,86.51148110022768,,0,0.0,False
field_work,Img_7.tif,pred,41,718.2666676336667,,1,95.93882101969162,True
field_work,Img_7.tif,pred,42,1406.3654443134874,,1,29.476373767252596,False
field_work,Img_7.tif,pred,43,3192.4930629069713,,1,67.05689667868039,True
field_work,Img_7.tif,pred,44,120.67245136230486,,1,14.096864719780932,False
field_work,Img_7.tif,pred,45,1743.093443833075,,1,40.02370349790158,False
field_work,Img_7.tif,pred,46,310.52479416981805,,2,68.05637820165354,True
field_work,Img_7.tif,pred,47,464.0558593542082,,4,32.8584296856439,False
field_work,Img_7.tif,pred,48,66.54719309415668,,1,85.10838086225166,True
field_work,Img_7.tif,pred,49,189.88128769141622,,2,6.322464268648045,False
field_work,Img_7.tif,pred,50,175.24102637724718,,2,8.292439693737913,False
field_work,Img_7.tif,pred,51,803.8906634016803,,1,17.050315350864356,False
field_work,Img_7.tif,pred,52,144.18554431316443,,1,15.40851837818303,False
field_work,Img_7.tif,pred,53,468.0490446650365,,1,38.77290281002751,False
field_work,Img_70.tif,gt,0,954.0679423268764,medium,1,95.77316004962006,True
field_work,Img_70.tif,pred,0,1125.9478934905492,,1,95.77316004962003,True
field_work,Img_71.tif,gt,0,20271.18455528995,large,2,99.69323210702686,True
field_work,Img_71.tif,gt,1,113.36887674845184,small,1,98.20081055349367,True
field_work,Img_71.tif,gt,2,72.52924173365,small,0,0.0,False
field_work,Img_71.tif,gt,3,2244.2083728669804,large,1,93.32801883399202,True
field_work,Img_71.tif,gt,4,121.92622821628598,small,1,89.50147413650343,True
field_work,Img_71.tif,gt,5,69.5542463094701,small,0,0.0,False
field_work,Img_71.tif,gt,6,723.6893056580197,medium,1,93.655795891496,True
field_work,Img_71.tif,gt,7,113.66288955385004,small,1,87.03854456472597,True
field_work,Img_71.tif,gt,8,113.18978177444598,small,1,67.4830906053854,True
field_work,Img_71.tif,gt,9,2165.2183582728385,large,1,89.67698378366607,True
field_work,Img_71.tif,gt,10,379.89472250064415,medium,1,89.10821146680269,True
field_work,Img_71.tif,gt,11,251.61711496298,medium,1,88.87965394193529,True
field_work,Img_71.tif,gt,12,4260.278745322755,large,1,92.18517188164527,True
field_work,Img_71.tif,gt,13,8867.49418541584,large,2,99.5306611857014,True
field_work,Img_71.tif,gt,14,3075.1414080589534,large,1,99.95290495345358,True
field_work,Img_71.tif,gt,15,1512.4931196382274,large,3,99.15511752465882,True
field_work,Img_71.tif,gt,16,1056.3098525414503,medium,2,97.41682903547571,True
field_work,Img_71.tif,gt,17,2109.903607977047,large,1,99.84959950394924,True
field_work,Img_71.tif,gt,18,642.6273834922763,medium,1,99.99999999999997,True
field_work,Img_71.tif,gt,19,1661.8585418419138,large,2,97.52720846472177,True
field_work,Img_71.tif,gt,20,179.70985498024046,small,2,99.99999999999999,True
field_work,Img_71.tif,gt,21,1522.1218543905409,large,3,99.99999941065602,True
field_work,Img_71.tif,gt,22,183.9078655274648,small,2,100.0,True
field_work,Img_71.tif,gt,23,2833.9323844623486,large,1,98.57769622972134,True
field_work,Img_71.tif,pred,0,3166.3181169617455,,2,64.65075248713731,True
field_work,Img_71.tif,pred,1,750.652955145255,,1,93.655795891496,True
field_work,Img_71.tif,pred,2,50075.47261488426,,9,96.28285337905446,True
field_work,Img_71.tif,pred,3,4060.2696300525913,,1,92.18517188164539,True
field_work,Img_71.tif,pred,4,2200.495591317831,,1,93.32801883399205,True
field_work,Img_71.tif,pred,5,2249.7407752075815,,1,89.67698378366606,True
field_work,Img_71.tif,pred,6,2130.8431548192166,,2,97.31912926707012,True
field_work,Img_71.tif,pred,7,2188.517221625778,,1,92.79430835822794,True
field_work,Img_71.tif,pred,8,9590.789815557364,,2,30.77981776326604,False
field_work,Img_71.tif,pred,9,1188.0898237130605,,1,96.93707608189952,True
field_work,Img_71.tif,pred,10,137.0873451208754,,1,89.50147413650342,True
field_work,Img_71.tif,pred,11,225.37364911008626,,1,89.44220986874784,True
field_work,Img_71.tif,pred,12,1380.633038511267,,1,88.47381014321599,True
field_work,Img_71.tif,pred,13,240.90096792893019,,1,88.8796539419353,True
field_work,Img_71.tif,pred,14,528.3851859034039,,1,89.10821146680269,True
field_work,Img_71.tif,pred,15,190.7687377643906,,1,87.03854456472598,True
field_work,Img_71.tif,pred,16,78.96937765516122,,1,67.4830906053854,True
field_work,Img_71.tif,pred,17,321.20155887212604,,2,11.278229787072128,False
field_work,Img_71.tif,pred,18,153.5022809323409,,1,98.20081055349367,True
field_work,Img_71.tif,pred,19,338.94743774365634,,1,99.99999999999999,True
field_work,Img_72.tif,gt,0,1192.0782370925724,large,1,99.9245505392511,True
field_work,Img_72.tif,gt,1,2553.654957233769,large,1,99.44750055267305,True
field_work,Img_72.tif,pred,0,2930.7406758054603,,1,99.44750055267309,True
field_work,Img_72.tif,pred,1,1498.6432788956445,,1,99.92455053925106,True
field_work,Img_73.tif,gt,0,240.90957777177994,medium,1,82.37666411362827,True
field_work,Img_73.tif,gt,1,196.7425863784256,small,1,98.70859532504168,True
field_work,Img_73.tif,gt,2,214.75963443028894,medium,1,80.2343774298312,True
field_work,Img_73.tif,gt,3,144.55678362959063,small,0,0.0,False
field_work,Img_73.tif,pred,0,249.47480538184755,,1,82.37666411362825,True
field_work,Img_73.tif,pred,1,179.26856447116006,,1,80.23437742983121,True
field_work,Img_73.tif,pred,2,236.66994607215747,,1,98.70859532504171,True
field_work,Img_74.tif,gt,0,125.08610370316438,small,1,84.62336067538646,True
field_work,Img_74.tif,gt,1,902.8731796172863,medium,1,96.61855641653817,True
field_work,Img_74.tif,gt,2,332.71861386252016,medium,1,94.06239091834175,True
field_work,Img_74.tif,gt,3,645.6426086990119,medium,1,96.63849134434986,True
field_work,Img_74.tif,gt,4,293.7993284392829,medium,1,95.65274318502125,True
field_work,Img_74.tif,gt,5,166.39076819147954,small,0,0.0,False
field_work,Img_74.tif,gt,6,2026.7048678005133,large,1,92.39512291138922,True
field_work,Img_74.tif,gt,7,225.01491890957573,medium,1,87.1003629890481,True
field_work,Img_74.tif,gt,8,537.5635728931178,medium,1,85.43948529990406,True
field_work,Img_74.tif,gt,9,1170.1107377796695,large,2,91.21754825522487,True
field_work,Img_74.tif,pred,0,1008.4960661175428,,1,96.61855641653815,True
field_work,Img_74.tif,pred,1,748.4241938883497,,1,96.63849134434977,True
field_work,Img_74.tif,pred,2,1966.655987636128,,1,92.39512291138922,True
field_work,Img_74.tif,pred,3,370.90056598186493,,1,95.65274318502125,True
field_work,Img_74.tif,pred,4,469.36581149225094,,1,85.43948529990402,True
field_work,Img_74.tif,pred,5,229.60491340380395,,1,87.10036298904808,True
field_work,Img_74.tif,pred,6,455.2361588550266,,1,94.06239091834178,True
field_work,Img_74.tif,pred,7,122.75038258547193,,1,84.62336067538646,True
field_work,Img_74.tif,pred,8,1096.3643085786425,,1,90.48513463818905,True
field_work,Img_74.tif,pred,9,646.8681729125892,,1,53.72781735305616,True
field_work,Img_75.tif,gt,0,3660.4473398025516,large,1,96.41273663861634,True
field_work,Img_75.tif,gt,1,865.3494762268452,medium,1,77.29672838775258,True
field_work,Img_75.tif,gt,2,22524.723337361764,large,1,99.73629086376668,True
field_work,Img_75.tif,gt,3,2516.8477880695496,large,0,0.0,False
field_work,Img_75.tif,gt,4,819.0389986350517,medium,1,95.07924981678062,True
field_work,Img_75.tif,gt,5,3574.4125475746473,large,1,94.77411428751918,True
field_work,Img_75.tif,gt,6,4916.334154931654,large,1,99.67294989642518,True
field_work,Img_75.tif,gt,7,3826.886589529432,large,1,14.147587209598617,False
field_work,Img_75.tif,gt,8,383.1460325266604,medium,0,0.0,False
field_work,Img_75.tif,gt,9,5407.101564344947,large,1,0.507763551698863,False
field_work,Img_75.tif,gt,10,315.78684093288825,medium,0,0.0,False
field_work,Img_75.tif,gt,11,325.51022308672344,medium,0,0.0,False
field_work,Img_75.tif,gt,12,1489.6619127846304,large,0,0.0,False
field_work,Img_75.tif,gt,13,1073.6124369000422,medium,0,0.0,False
field_work,Img_75.tif,gt,14,4456.006413998617,large,0,0.0,False
field_work,Img_75.tif,pred,0,5464.859901858959,,1,99.6729498964252,True
field_work,Img_75.tif,pred,1,3813.157172613777,,1,94.77411428751923,True
field_work,Img_75.tif,pred,2,3699.139642943179,,2,39.223309210269264,False
field_work,Img_75.tif,pred,3,26466.41895154037,,2,87.30675569919609,True
field_work,Img_75.tif,pred,4,869.994407807324,,1,95.0792498167806,True
field_work,Img_75.tif,pred,5,697.8588402642072,,1,77.29672838775254,True
field_work,Img_76.tif,gt,0,930.3472722141257,medium,1,92.1059229129226,True
field_work,Img_76.tif,gt,1,1073.9245932185938,medium,1,78.96924216622956,True
field_work,Img_76.tif,gt,2,215.12675875480346,medium,1,97.50609778640728,True
field_work,Img_76.tif,gt,3,2140.082405911008,large,1,99.90475738175655,True
field_work,Img_76.tif,gt,4,3376.4345833285074,large,1,98.61178583177596,True
field_work,Img_76.tif,gt,5,82.68591568330594,small,0,0.0,False
field_work,Img_76.tif,gt,6,309.64536396461205,medium,3,96.86185161197498,True
field_work,Img_76.tif,gt,7,378.7321570136262,medium,2,88.60858914845177,True
field_work,Img_76.tif,gt,8,808.9642513092142,medium,3,93.76887736443545,True
field_work,Img_76.tif,gt,9,1702.089891585071,large,2,95.6577351537209,True
field_work,Img_76.tif,gt,10,1407.4830037524875,large,2,97.30307985566259,True
field_work,Img_76.tif,gt,11,77.17972098766793,small,0,0.0,False
field_work,Img_76.tif,gt,12,444.59959642001803,medium,1,88.54315526573113,True
field_work,Img_76.tif,gt,13,115.14792807866424,small,0,0.0,False
field_work,Img_76.tif,gt,14,193.18100937363803,small,1,87.4464623426699,True
field_work,Img_76.tif,gt,15,189.224478293786,small,1,97.70003751939782,True
field_work,Img_76.tif,gt,16,175.69243480284595,small,1,94.89093002070469,True
field_work,Img_76.tif,gt,17,737.2503275066272,medium,1,93.29271670224732,True
field_work,Img_76.tif,gt,18,3058.0704184929336,large,1,96.10592402924243,True
field_work,Img_76.tif,gt,19,474.00005166792187,medium,1,92.38861642853168,True
field_work,Img_76.tif,gt,20,465.32418523141183,medium,1,67.14464130169917,True
field_work,Img_76.tif,gt,21,2348.284454878856,large,1,94.66293455881313,True
field_work,Img_76.tif,gt,22,1772.1729309822979,large,1,95.70058712489285,True
field_work,Img_76.tif,gt,23,267.26893331208186,medium,1,77.96981868166579,True
field_work,Img_76.tif,gt,24,242.49487579704402,medium,1,94.67439660085363,True
field_work,Img_76.tif,gt,25,1445.2557247822194,large,1,54.356806467427745,True
field_work,Img_76.tif,gt,26,1586.2108128680864,large,1,98.93765546882224,True
field_work,Img_76.tif,gt,27,1257.4992737446607,large,1,99.47880583831011,True
field_work,Img_76.tif,gt,28,1493.1455946128272,large,1,96.48386910199908,True
field_work,Img_76.tif,pred,0,1867.31644070521,,1,98.9376554688222,True
field_work,Img_76.tif,pred,1,1935.6377110776957,,1,95.7005871248928,True
field_work,Img_76.tif,pred,2,1000.4268607132399,,1,92.1059229129226,True
field_work,Img_76.tif,pred,3,1738.6577786235139,,1,96.48386910199908,True
field_work,Img_76.tif,pred,4,526.1668351603003,,1,92.38861642853168,True
field_work,Img_76.tif,pred,5,964.4915349162475,,1,78.96924216622956,True
field_work,Img_76.tif,pred,6,2507.056702472735,,1,94.66293455881313,True
field_work,Img_76.tif,pred,7,755.5329877515614,,1,93.29271670224732,True
field_work,Img_76.tif,pred,8,189.43787235340642,,1,94.8909300207047,True
field_work,Img_76.tif,pred,9,9180.4140220189,,3,99.1812179890434,True
field_work,Img_76.tif,pred,10,1106.4587770521503,,2,87.41695467244905,True
field_work,Img_76.tif,pred,11,485.79495946969837,,1,88.54315526573109,True
field_work,Img_76.tif,pred,12,1881.9566171274491,,3,41.71752056568662,False
field_work,Img_76.tif,pred,13,309.22289250775793,,1,97.70003751939784,True
field_work,Img_76.tif,pred,14,486.6822687297645,,2,53.25666705516016,True
field_work,Img_76.tif,pred,15,3214.231990824561,,1,96.10592402924239,True
field_work,Img_76.tif,pred,16,206.2964841863286,,1,87.44646234266992,True
field_work,Img_76.tif,pred,17,2059.415796166868,,2,44.15885785858567,False
field_work,Img_76.tif,pred,18,256.42847000574693,,1,97.50609778640725,True
field_work,Img_76.tif,pred,19,252.4361003760714,,1,94.67439660085363,True
field_work,Img_76.tif,pred,20,860.678005309659,,1,54.356806467427745,True
field_work,Img_76.tif,pred,21,395.29059130325913,,1,67.14464130169915,True
field_work,Img_76.tif,pred,22,1550.5509068789543,,3,89.47493836211979,True
field_work,Img_76.tif,pred,23,244.45043404237367,,1,77.96981868166577,True
field_work,Img_77.tif,gt,0,575.4774286648789,medium,1,98.54445040759711,True
field_work,Img_77.tif,pred,0,732.9699854163482,,1,98.54445040759713,True
field_work,Img_77.tif,pred,1,136.43840161756816,,0,0.0,False
field_work,Img_77.tif,pred,2,237.11146871652454,,0,0.0,False
field_work,Img_78.tif,gt,0,50.13519244085313,small,0,0.0,False
field_work,Img_79.tif,gt,0,318.8607675455802,medium,1,93.90427156346016,True
field_work,Img_79.tif,gt,1,114.32303370919597,small,1,87.3191287716391,True
field_work,Img_79.tif,gt,2,22.890561401733944,small,0,0.0,False
field_work,Img_79.tif,pred,0,133.09457304043462,,1,87.31912877163907,True
field_work,Img_79.tif,pred,1,320.7577532108644,,1,93.90427156346018,True
field_work,Img_8.tif,gt,0,706.2187101410741,medium,1,99.60490789254222,True
field_work,Img_8.tif,gt,1,122.59147988152075,small,1,99.93202651409176,True
field_work,Img_8.tif,gt,2,212.500743058162,medium,1,91.66321068621744,True
field_work,Img_8.tif,gt,3,198.07419148400007,medium,1,95.65883116646063,True
field_work,Img_8.tif,gt,4,61.23976458210002,small,1,79.2274191613193,True
field_work,Img_8.tif,gt,5,92.99182233400802,small,1,88.16552970366114,True
field_work,Img_8.tif,gt,6,67.49465029288791,small,1,77.62429568224005,True
field_work,Img_8.tif,gt,7,508.1667873459852,medium,1,100.0,True
field_work,Img_8.tif,gt,8,2691.6361196654534,large,1,96.33126493586158,True
field_work,Img_8.tif,gt,9,1736.6940524362776,large,1,97.68072353316451,True
field_work,Img_8.tif,gt,10,2220.2667799844735,large,1,99.30930240884706,True
field_work,Img_8.tif,gt,11,1690.1786359389098,large,1,98.04376172859813,True
field_work,Img_8.tif,gt,12,18.35564711863999,small,1,1.0107430822258927,False
field_work,Img_8.tif,gt,13,2895.811373776125,large,1,98.227218919909,True
field_work,Img_8.tif,pred,0,677.4514832813293,,1,100.0,True
field_work,Img_8.tif,pred,1,3200.4789758311526,,1,98.22721891990898,True
field_work,Img_8.tif,pred,2,2737.310248036886,,1,96.33126493586148,True
field_work,Img_8.tif,pred,3,1852.6754158126714,,2,97.00128697887193,True
field_work,Img_8.tif,pred,4,2410.7850142242096,,1,99.30930240884717,True
field_work,Img_8.tif,pred,5,233.8026807004062,,1,91.66321068621738,True
field_work,Img_8.tif,pred,6,766.6241240919553,,1,99.60490789254216,True
field_work,Img_8.tif,pred,7,204.8039645808749,,1,99.93202651409177,True
field_work,Img_8.tif,pred,8,257.75965454748075,,1,95.65883116646057,True
field_work,Img_8.tif,pred,9,30334.451376151177,,0,0.0,False
field_work,Img_8.tif,pred,10,1756.8473553567796,,1,97.68072353316445,True
field_work,Img_8.tif,pred,11,114.90495161496801,,1,88.1655297036611,True
field_work,Img_8.tif,pred,12,62.99803241173504,,1,77.62429568224003,True
field_work,Img_8.tif,pred,13,69.20918847346911,,1,79.22741916131929,True
field_work,Img_8.tif,pred,14,13.753103983873189,,0,0.0,False
field_work,Img_80.tif,gt,0,635.171083777581,medium,1,99.7360820317769,True
field_work,Img_80.tif,gt,1,169.96021124310803,small,0,0.0,False
field_work,Img_80.tif,pred,0,803.6177601179648,,1,99.73608203177689,True
field_work,Img_81.tif,gt,0,5101.07204594473,large,1,97.52806231986516,True
field_work,Img_81.tif,gt,1,243.44801326697763,medium,1,94.19025882110938,True
field_work,Img_81.tif,gt,2,59.031543921739924,small,0,0.0,False
field_work,Img_81.tif,gt,3,174.51090065341373,small,1,96.36341125892004,True
field_work,Img_81.tif,gt,4,464.1720782438212,medium,1,94.51054572054373,True
field_work,Img_81.tif,gt,5,62.189707005633984,small,0,0.0,False
field_work,Img_81.tif,gt,6,4282.148493892723,large,1,92.21922087379171,True
field_work,Img_81.tif,gt,7,80.75030394150188,small,0,0.0,False
field_work,Img_81.tif,gt,8,193.86487154229002,small,0,0.0,False
field_work,Img_81.tif,gt,9,104.9641743991362,small,0,0.0,False
field_work,Img_81.tif,gt,10,73.29541592859233,small,0,0.0,False
field_work,Img_81.tif,gt,11,258.4115007328659,medium,0,0.0,False
field_work,Img_81.tif,gt,12,210.095768088544,medium,1,96.13557869395513,True
field_work,Img_81.tif,gt,13,619.5874532434342,medium,2,63.25318951455752,True
field_work,Img_81.tif,gt,14,934.2022006758225,medium,1,98.61875348785202,True
field_work,Img_81.tif,gt,15,5930.535316288728,large,2,75.6562439729283,True
field_work,Img_81.tif,gt,16,168.8690149046161,small,0,0.0,False
field_work,Img_81.tif,gt,17,212.6581893106319,medium,0,0.0,False
field_work,Img_81.tif,gt,18,2845.6799583806614,large,1,95.2755553439179,True
field_work,Img_81.tif,gt,19,844.8731221237839,medium,1,44.26181904208824,False
field_work,Img_81.tif,gt,20,854.3942527056038,medium,1,90.10434294728734,True
field_work,Img_81.tif,gt,21,275.0496169257719,medium,1,69.29358306551116,True
field_work,Img_81.tif,gt,22,87.73957313555212,small,0,0.0,False
field_work,Img_81.tif,gt,23,392.6348815863239,medium,1,85.34232993554667,True
field_work,Img_81.tif,gt,24,524.7545584510585,medium,1,95.7584962938639,True
field_work,Img_81.tif,gt,25,338.0342508338643,medium,1,93.30220576962577,True
field_work,Img_81.tif,gt,26,87.40982901370202,small,0,0.0,False
field_work,Img_81.tif,gt,27,104.2709754918779,small,0,0.0,False
field_work,Img_81.tif,gt,28,2760.623450634764,large,2,97.1061504367163,True
field_work,Img_81.tif,gt,29,4754.10964652689,large,1,95.23482389424616,True
field_work,Img_81.tif,gt,30,187.33128457279602,small,1,93.57174949988827,True
field_work,Img_81.tif,gt,31,1807.1886799929302,large,1,76.84639052621158,True
field_work,Img_81.tif,pred,0,5121.4762742261155,,1,97.5280623198651,True
field_work,Img_81.tif,pred,1,2750.1760715633154,,1,97.106056544808,True
field_work,Img_81.tif,pred,2,2816.279716142375,,1,95.27555534391797,True
field_work,Img_81.tif,pred,3,4463.545708753751,,1,69.64875165073093,True
field_work,Img_81.tif,pred,4,4907.193983623481,,2,60.24925280874419,True
field_work,Img_81.tif,pred,5,4765.670506050199,,1,92.21922087379178,True
field_work,Img_81.tif,pred,6,1743.5379666400186,,2,78.41728629920136,True
field_work,Img_81.tif,pred,7,371.33377556176856,,1,85.34232993554667,True
field_work,Img_81.tif,pred,8,828.2915298231674,,1,90.10434294728732,True
field_work,Img_81.tif,pred,9,387.30498785269447,,1,93.30220576962577,True
field_work,Img_81.tif,pred,10,703.6262554003333,,1,44.261819042088234,False
field_work,Img_81.tif,pred,11,597.1506390097784,,1,95.75849629386387,True
field_work,Img_81.tif,pred,12,551.898343533976,,1,94.5105457205437,True
field_work,Img_81.tif,pred,13,428.1207884575706,,1,63.086769757667994,True
field_work,Img_81.tif,pred,14,278.61100185406394,,1,94.19025882110937,True
field_work,Img_81.tif,pred,15,1751.5236518385354,,3,63.740334249128104,True
field_work,Img_81.tif,pred,16,218.71860137279145,,1,69.29358306551116,True
field_work,Img_81.tif,pred,17,212.06389859272167,,1,96.36341125892002,True
field_work,Img_81.tif,pred,18,393.07232590124477,,1,6.007492322197393,False
field_work,Img_82.tif,gt,0,986.8515588242216,medium,3,68.01232594784891,True
field_work,Img_82.tif,gt,1,355.1895193052952,medium,1,77.1037501015968,True
field_work,Img_82.tif,gt,2,588.915037970948,medium,1,99.61212965101188,True
field_work,Img_82.tif,gt,3,489.570007935996,medium,3,98.72944553969246,True
field_work,Img_82.tif,gt,4,1196.6605552378617,large,1,96.91152501066605,True
field_work,Img_82.tif,gt,5,2599.739095242458,large,1,98.43407580299771,True
field_work,Img_82.tif,gt,6,399.99924637501437,medium,2,90.07303666876727,True
field_work,Img_82.tif,gt,7,2838.1337031663193,large,3,98.81747653680173,True
field_work,Img_82.tif,gt,8,163.240443156648,small,1,97.8779764129578,True
field_work,Img_82.tif,gt,9,206.60463966269387,medium,0,0.0,False
field_work,Img_82.tif,gt,10,110.69676630282397,small,0,0.0,False
field_work,Img_82.tif,gt,11,950.4807606817901,medium,2,99.9521793144656,True
field_work,Img_82.tif,gt,12,3440.505016598961,large,1,98.27211629121416,True
field_work,Img_82.tif,gt,13,1617.9060442236382,large,1,98.06824754308862,True
field_work,Img_82.tif,gt,14,138.81504215597195,small,1,99.10640617109863,True
field_work,Img_82.tif,gt,15,178.16695316667,small,1,81.46198727482216,True
field_work,Img_82.tif,gt,16,1057.8520051594303,medium,1,100.00000000000003,True
field_work,Img_82.tif,gt,17,99.02380099702991,small,1,98.89014361980627,True
field_work,Img_82.tif,gt,18,184.37001857679599,small,1,82.86181320895395,True
field_work,Img_82.tif,gt,19,83.12669472803805,small,0,0.0,False
field_work,Img_82.tif,gt,20,84.34085971519006,small,1,91.77544883681342,True
field_work,Img_82.tif,gt,21,78.46548325610803,small,1,80.79503682750483,True
field_work,Img_82.tif,gt,22,177.5250937341181,small,1,85.91897544163476,True
field_work,Img_82.tif,gt,23,56.62976513960998,small,0,0.0,False
field_work,Img_82.tif,gt,24,702.5266229959119,medium,1,94.17424840960878,True
field_work,Img_82.tif,gt,25,155.26162380404003,small,0,0.0,False
field_work,Img_82.tif,gt,26,918.4839225801983,medium,1,92.9461259776568,True
field_work,Img_82.tif,gt,27,112.91907890075817,small,0,0.0,False
field_work,Img_82.tif,gt,28,6358.899982416412,large,1,96.35637011228077,True
field_work,Img_82.tif,gt,29,5402.696230802728,large,3,96.51379464310452,True
field_work,Img_82.tif,gt,30,660.7403613453498,medium,1,88.69111473743817,True
field_work,Img_82.tif,gt,31,7551.001273480391,large,3,98.30789321537407,True
field_work,Img_82.tif,gt,32,296.66017805423957,medium,1,87.12263700571981,True
field_work,Img_82.tif,gt,33,208.2074055201917,medium,1,82.28357856570103,True
field_work,Img_82.tif,gt,34,568.7583724370083,medium,1,93.72274200139535,True
field_work,Img_82.tif,gt,35,307.721884484378,medium,1,86.71979526231695,True
field_work,Img_82.tif,gt,36,1010.7925894356156,medium,3,66.84899367657418,True
field_work,Img_82.tif,gt,37,3929.274393190951,large,2,96.98597752566528,True
field_work,Img_82.tif,gt,38,1089.7688885085847,medium,1,57.64537022329551,True
field_work,Img_82.tif,gt,39,409.47482572232593,medium,1,80.53636264584732,True
field_work,Img_82.tif,gt,40,57.02482000368424,small,2,92.77993683337435,True
field_work,Img_82.tif,pred,0,1421.4491394940005,,1,96.91152501066603,True
field_work,Img_82.tif,pred,1,3915.640148080245,,1,96.98099158427962,True
field_work,Img_82.tif,pred,2,6754.102272887656,,1,96.35637011228071,True
field_work,Img_82.tif,pred,3,611.3476895797066,,1,93.72274200139536,True
field_work,Img_82.tif,pred,4,5026.5354709271705,,2,98.63578578625001,True
field_work,Img_82.tif,pred,5,724.0340182586806,,1,94.17424840960874,True
field_work,Img_82.tif,pred,6,2042.1132214653771,,1,32.8718793986914,False
field_work,Img_82.tif,pred,7,770.173326321994,,1,88.69111473743818,True
field_work,Img_82.tif,pred,8,1850.9007923517797,,1,98.06824754308853,True
field_work,Img_82.tif,pred,9,3462.6750322728967,,3,49.47263876244284,False
field_work,Img_82.tif,pred,10,4036.3123781171653,,5,69.90093196869303,True
field_work,Img_82.tif,pred,11,271.9564679595642,,1,87.12263700571981,True
field_work,Img_82.tif,pred,12,1082.0583256016507,,1,92.9461259776568,True
field_work,Img_82.tif,pred,13,381.5374845120241,,1,80.53636264584732,True
field_work,Img_82.tif,pred,14,306.5609669734258,,1,86.71979526231698,True
field_work,Img_82.tif,pred,15,882.8600904647901,,1,99.61212965101186,True
field_work,Img_82.tif,pred,16,205.4090880129952,,1,3.50141980958774,False
field_work,Img_82.tif,pred,17,783.9261151054525,,2,12.63576260562456,False
field_work,Img_82.tif,pred,18,196.5363785494119,,1,82.28357856570102,True
field_work,Img_82.tif,pred,19,8555.75769584496,,1,98.16677091126628,True
field_work,Img_82.tif,pred,20,180.5648464536207,,1,85.91897544163474,True
field_work,Img_82.tif,pred,21,562.9897208504844,,1,46.61830621619614,False
field_work,Img_82.tif,pred,22,2476.001423711399,,4,97.60030601064949,True
field_work,Img_82.tif,pred,23,3696.034194552107,,1,63.58867313381425,True
field_work,Img_82.tif,pred,24,339.83481864549685,,1,4.118421943745588,False
field_work,Img_82.tif,pred,25,101.59545801853528,,1,91.77544883681342,True
field_work,Img_82.tif,pred,26,135.7564067209605,,0,0.0,False
field_work,Img_82.tif,pred,27,188.994304748805,,1,82.86181320895395,True
field_work,Img_82.tif,pred,28,167.25536004384048,,1,15.232429036094377,False
field_work,Img_82.tif,pred,29,727.1400813865475,,0,0.0,False
field_work,Img_82.tif,pred,30,2084.2597143284947,,2,55.58887656793855,True
field_work,Img_82.tif,pred,31,502.65356737245565,,1,94.21665772130766,True
field_work,Img_82.tif,pred,32,129.10157357088792,,1,80.79503682750483,True
field_work,Img_82.tif,pred,33,4652.095623254543,,1,52.122564243758326,True
field_work,Img_82.tif,pred,34,1180.5476609787438,,3,71.32993031075415,True
field_work,Img_82.tif,pred,35,101.59553347807378,,0,0.0,False
